M,N,K,LDA,LDB,LDC,TRANS_A,TRANS_B,TIME_S,GFLOPS
41,10,128,41,128,41,0,0,1.99177,101.997
42,10,1,42,1,42,0,0,1.56076,25.8128
42,10,16,42,16,42,0,0,1.52396,114.46
42,10,32,42,32,42,0,0,1.59777,115.348
42,10,64,42,64,42,0,0,1.93946,103.934
42,10,128,42,128,42,0,0,2.20778,104.362
43,10,1,43,1,43,0,0,1.60256,23.3831
43,10,16,43,16,43,0,0,2.02215,105.335
43,10,32,43,32,43,0,0,1.6787,110.843
43,10,64,43,64,43,0,0,1.92322,102.521
43,10,128,43,128,43,0,0,1.97843,103.913
44,10,1,44,1,44,0,0,1.60894,32.7511
44,10,16,44,16,44,0,0,1.86776,120.615
44,10,32,44,32,44,0,0,1.95281,121.434
44,10,64,44,64,44,0,0,1.95909,112.187
44,10,128,44,128,44,0,0,1.98501,108.51
45,10,1,45,1,45,0,0,1.63803,29.3034
45,10,16,45,16,45,0,0,1.99237,99.1437
45,10,32,45,32,45,0,0,1.86212,110.79
45,10,64,45,64,45,0,0,1.96643,106.515
45,10,128,45,128,45,0,0,2.17398,107.781
46,10,1,46,1,46,0,0,1.77059,27.7121
46,10,16,46,16,46,0,0,1.92486,118.379
46,10,32,46,32,46,0,0,1.96143,120.076
46,10,64,46,64,46,0,0,1.54961,116.18
46,10,128,46,128,46,0,0,1.81677,111.114
47,10,1,47,1,47,0,0,1.28431,25.1085
47,10,16,47,16,47,0,0,2.02512,101.805
47,10,32,47,32,47,0,0,1.61947,112.878
47,10,64,47,64,47,0,0,1.9843,110.247
47,10,128,47,128,47,0,0,1.98925,107.932
48,10,1,48,1,48,0,0,1.58999,36.2629
48,10,16,48,16,48,0,0,1.53364,123.266
48,10,32,48,32,48,0,0,1.96051,125.355
48,10,64,48,64,48,0,0,1.96457,119.139
48,10,128,48,128,48,0,0,1.69429,114.893
49,10,1,49,1,49,0,0,1.8156,28.7876
49,10,16,49,16,49,0,0,1.96071,93.6428
49,10,32,49,32,49,0,0,1.93995,103.458
49,10,64,49,64,49,0,0,1.56436,94.3366
49,10,128,49,128,49,0,0,1.72248,92.9665
50,10,1,50,1,50,0,0,1.74867,27.4933
50,10,16,50,16,50,0,0,1.91624,108.297
50,10,32,50,32,50,0,0,1.66601,103.573
50,10,64,50,64,50,0,0,1.91887,95.2942
50,10,128,50,128,50,0,0,2.1838,93.4675
51,10,1,51,1,51,0,0,1.75066,25.3872
51,10,16,51,16,51,0,0,2.08503,98.891
51,10,32,51,32,51,0,0,1.96443,104.929
51,10,64,51,64,51,0,0,1.94646,96.4009
51,10,128,51,128,51,0,0,2.18428,94.9976
52,10,1,52,1,52,0,0,1.79953,30.8229
52,10,16,52,16,52,0,0,1.50094,113.242
52,10,32,52,32,52,0,0,1.57995,113.613
52,10,64,52,64,52,0,0,1.92558,102.418
52,10,128,52,128,52,0,0,1.98674,98.0527
53,10,1,53,1,53,0,0,1.79753,28.2829
53,10,16,53,16,53,0,0,1.574,97.5564
53,10,32,53,32,53,0,0,1.97075,104.567
53,10,64,53,64,53,0,0,1.56444,98.1747
53,10,128,53,128,53,0,0,1.96804,98.4881
54,10,1,54,1,54,0,0,1.37142,27.0157
54,10,16,54,16,54,0,0,1.52748,106.473
54,10,32,54,32,54,0,0,1.91587,113.953
54,10,64,54,64,54,0,0,1.94427,100.968
54,10,128,54,128,54,0,0,1.64327,100.7
55,10,1,55,1,55,0,0,1.38649,25.3878
55,10,16,55,16,55,0,0,1.96203,100.171
55,10,32,55,32,55,0,0,1.95384,105.479
55,10,64,55,64,55,0,0,1.93504,97.0179
55,10,128,55,128,55,0,0,1.97605,99.1352
56,10,1,56,1,56,0,0,1.36438,32.8354
56,10,16,56,16,56,0,0,1.88829,116.801
56,10,32,56,32,56,0,0,1.93089,118.793
56,10,64,56,64,56,0,0,1.96888,108.547
56,10,128,56,128,56,0,0,2.19,104.738
57,10,1,57,1,57,0,0,1.29561,30.1851
57,10,16,57,16,57,0,0,1.63766,102.795
57,10,32,57,32,57,0,0,1.96001,113.075
57,10,64,57,64,57,0,0,1.55788,104.073
57,10,128,57,128,57,0,0,1.99195,105.593
58,10,1,58,1,58,0,0,1.75405,28.8788
58,10,16,58,16,58,0,0,1.88708,118
58,10,32,58,32,58,0,0,1.93713,114.951
58,10,64,58,64,58,0,0,1.95921,108.903
58,10,128,58,128,58,0,0,1.98625,108.073
59,10,1,59,1,59,0,0,1.76328,26.7682
59,10,16,59,16,59,0,0,1.97156,104.486
59,10,32,59,32,59,0,0,1.65898,107.111
59,10,64,59,64,59,0,0,1.9663,105.355
59,10,128,59,128,59,0,0,2.00952,106.424
60,10,1,60,1,60,0,0,1.65892,34.7771
60,10,16,60,16,60,0,0,1.53325,122.649
60,10,32,60,32,60,0,0,1.94832,113.992
60,10,64,60,64,60,0,0,1.54694,114.564
60,10,128,60,128,60,0,0,2.00495,111.094
61,10,1,61,1,61,0,0,1.68228,31.6684
61,10,16,61,16,61,0,0,2.09724,103.936
61,10,32,61,32,61,0,0,1.94692,104.602
61,10,64,61,64,61,0,0,1.94533,109.47
61,10,128,61,128,61,0,0,2.00018,109.576
62,10,1,62,1,62,0,0,1.40451,30.2871
62,10,16,62,16,62,0,0,1.92317,120.8
62,10,32,62,32,62,0,0,1.95612,114.54
62,10,64,62,64,62,0,0,1.92403,116.45
62,10,128,62,128,62,0,0,2.14396,112.458
63,10,1,63,1,63,0,0,1.35436,27.9378
63,10,16,63,16,63,0,0,2.05199,109.711
63,10,32,63,32,63,0,0,1.92148,111.914
63,10,64,63,64,63,0,0,1.97207,110.263
63,10,128,63,128,63,0,0,2.00955,111.336
64,10,1,64,1,64,0,0,1.65469,37.1011
64,10,16,64,16,64,0,0,1.92604,124.511
64,10,32,64,32,64,0,0,1.94072,123.533
64,10,64,64,64,64,0,0,1.94866,118.004
64,10,128,64,128,64,0,0,2.00331,115.801
1,11,1,1,1,1,0,0,1.11372,2.37995
1,11,16,1,16,1,0,0,1.4184,10.8134
1,11,32,1,32,1,0,0,1.4616,11.0094
1,11,64,1,64,1,0,0,1.52051,8.89109
1,11,128,1,128,1,0,0,1.79061,8.03192
2,11,1,2,1,2,0,0,1.32567,2.65526
2,11,16,2,16,2,0,0,1.28109,29.3084
2,11,32,2,32,2,0,0,1.37321,24.5884
2,11,64,2,64,2,0,0,1.87861,17.995
2,11,128,2,128,2,0,0,1.85144,16.0441
3,11,1,3,1,3,0,0,2.01277,3.92702
3,11,16,3,16,3,0,0,1.62447,34.6697
3,11,32,3,32,3,0,0,1.84742,32.2942
3,11,64,3,64,3,0,0,1.88325,24.4727
3,11,128,3,128,3,0,0,1.91153,22.8103
4,11,1,4,1,4,0,0,1.12101,9.40127
4,11,16,4,16,4,0,0,1.23903,60.6068
4,11,32,4,32,4,0,0,1.39988,50.7978
4,11,64,4,64,4,0,0,1.75118,35.0912
4,11,128,4,128,4,0,0,1.8612,31.9283
5,11,1,5,1,5,0,0,1.19744,8.83293
5,11,16,5,16,5,0,0,1.50919,43.0327
5,11,32,5,32,5,0,0,1.89121,49.6332
5,11,64,5,64,5,0,0,1.87451,40.0603
5,11,128,5,128,5,0,0,1.92273,36.6146
6,11,1,6,1,6,0,0,1.5237,8.32993
6,11,16,6,16,6,0,0,1.47837,52.8134
6,11,32,6,32,6,0,0,1.54681,59.5591
6,11,64,6,64,6,0,0,2.0075,44.8877
6,11,128,6,128,6,0,0,1.90252,43.491
7,11,1,7,1,7,0,0,1.55665,7.91443
7,11,16,7,16,7,0,0,1.90109,51.8441
7,11,32,7,32,7,0,0,1.56812,60.319
7,11,64,7,64,7,0,0,1.57811,49.138
7,11,128,7,128,7,0,0,1.93731,47.4246
8,11,1,8,1,8,0,0,1.57365,17.8947
8,11,16,8,16,8,0,0,1.40238,80.3205
8,11,32,8,32,8,0,0,1.76623,84.9191
8,11,64,8,64,8,0,0,1.72417,62.7269
8,11,128,8,128,8,0,0,1.88858,57.8353
9,11,1,9,1,9,0,0,1.4779,16.0448
9,11,16,9,16,9,0,0,1.99062,63.6585
9,11,32,9,32,9,0,0,1.81606,69.7773
9,11,64,9,64,9,0,0,2.01002,58.1856
9,11,128,9,128,9,0,0,1.87302,57.9861
10,11,1,10,1,10,0,0,1.23821,14.2141
10,11,16,10,16,10,0,0,1.54391,78.2137
10,11,32,10,32,10,0,0,1.86296,82.5093
10,11,64,10,64,10,0,0,1.60442,67.9499
10,11,128,10,128,10,0,0,1.91671,65.2972
11,11,1,11,1,11,0,0,1.63008,11.8767
11,11,16,11,16,11,0,0,1.98314,66.9796
11,11,32,11,32,11,0,0,1.68268,76.1323
11,11,64,11,64,11,0,0,2.03737,68.8582
11,11,128,11,128,11,0,0,1.90657,67.2195
12,11,1,12,1,12,0,0,1.2782,24.7353
12,11,16,12,16,12,0,0,2.05684,89.6785
12,11,32,12,32,12,0,0,1.82204,105.979
12,11,64,12,64,12,0,0,1.56646,84.8966
12,11,128,12,128,12,0,0,1.92602,80.9646
13,11,1,13,1,13,0,0,1.68233,20.3596
13,11,16,13,16,13,0,0,1.66713,77.5379
13,11,32,13,32,13,0,0,1.8686,90.3648
13,11,64,13,64,13,0,0,1.94549,90.3352
13,11,128,13,128,13,0,0,1.94294,96.204
14,11,1,14,1,14,0,0,1.17479,17.9572
14,11,16,14,16,14,0,0,1.87385,105.195
14,11,32,14,32,14,0,0,1.88679,109.054
14,11,64,14,64,14,0,0,1.91202,105.306
14,11,128,14,128,14,0,0,1.34703,105.62
15,11,1,15,1,15,0,0,1.72704,15.2863
15,11,16,15,16,15,0,0,1.46266,96.2632
15,11,32,15,32,15,0,0,1.70945,92.6846
15,11,64,15,64,15,0,0,1.91704,96.1344
15,11,128,15,128,15,0,0,1.95797,103.544
16,11,1,16,1,16,0,0,1.27131,33.1592
16,11,16,16,16,16,0,0,1.36166,124.022
16,11,32,16,32,16,0,0,1.55201,124.382
16,11,64,16,64,16,0,0,1.92196,122.353
16,11,128,16,128,16,0,0,1.94497,120.873
17,11,1,17,1,17,0,0,1.38667,21.5769
17,11,16,17,16,17,0,0,1.97673,66.0964
17,11,32,17,32,17,0,0,1.92828,74.5088
17,11,64,17,64,17,0,0,1.94558,73.8238
17,11,128,17,128,17,0,0,1.91881,70.8571
18,11,1,18,1,18,0,0,1.58349,20.0064
18,11,16,18,16,18,0,0,1.54457,75.6847
18,11,32,18,32,18,0,0,1.541,82.2321
18,11,64,18,64,18,0,0,1.88314,78.7729
18,11,128,18,128,18,0,0,1.53853,73.556
19,11,1,19,1,19,0,0,1.32106,16.8753
19,11,16,19,16,19,0,0,1.98952,70.18
19,11,32,19,32,19,0,0,1.44683,80.6722
19,11,64,19,64,19,0,0,1.90785,80.1262
19,11,128,19,128,19,0,0,1.56436,76.3606
20,11,1,20,1,20,0,0,1.17195,25.7152
20,11,16,20,16,20,0,0,1.42639,103.039
20,11,32,20,32,20,0,0,1.89412,101.969
20,11,64,20,64,20,0,0,1.81337,86.682
20,11,128,20,128,20,0,0,1.93821,83.5234
21,11,1,21,1,21,0,0,1.49222,21.2059
21,11,16,21,16,21,0,0,1.56462,78.2198
21,11,32,21,32,21,0,0,1.90251,88.8088
21,11,64,21,64,21,0,0,1.53373,87.3118
21,11,128,21,128,21,0,0,1.90766,87.0154
22,11,1,22,1,22,0,0,1.31882,19.5731
22,11,16,22,16,22,0,0,1.56341,88.0581
22,11,32,22,32,22,0,0,1.5379,86.3339
22,11,64,22,64,22,0,0,1.9294,87.5631
22,11,128,22,128,22,0,0,1.9354,91.457
23,11,1,23,1,23,0,0,1.40568,15.7192
23,11,16,23,16,23,0,0,1.58088,79.3371
23,11,32,23,32,23,0,0,1.5256,76.0283
23,11,64,23,64,23,0,0,1.91693,88.1484
23,11,128,23,128,23,0,0,1.54427,89.474
24,11,1,24,1,24,0,0,1.13601,27.8313
24,11,16,24,16,24,0,0,1.85917,114.747
24,11,32,24,32,24,0,0,1.9391,101.97
24,11,64,24,64,24,0,0,1.90853,97.687
24,11,128,24,128,24,0,0,1.63241,98.869
25,11,1,25,1,25,0,0,1.76194,16.6484
25,11,16,25,16,25,0,0,1.53327,88.8446
25,11,32,25,32,25,0,0,1.91785,89.9261
25,11,64,25,64,25,0,0,1.90901,95.1438
25,11,128,25,128,25,0,0,1.81688,99.994
26,11,1,26,1,26,0,0,1.94013,17.6542
26,11,16,26,16,26,0,0,1.8066,97.2334
26,11,32,26,32,26,0,0,1.54611,94.7096
26,11,64,26,64,26,0,0,1.73471,99.3092
26,11,128,26,128,26,0,0,1.96609,103.933
27,11,1,27,1,27,0,0,1.78337,17.7641
27,11,16,27,16,27,0,0,1.92897,90.9877
27,11,32,27,32,27,0,0,1.90374,95.821
27,11,64,27,64,27,0,0,1.8979,100.153
27,11,128,27,128,27,0,0,1.58827,103.965
28,11,1,28,1,28,0,0,1.6322,30.1924
28,11,16,28,16,28,0,0,1.7559,122.557
28,11,32,28,32,28,0,0,1.68785,114.441
28,11,64,28,64,28,0,0,1.91915,109.56
28,11,128,28,128,28,0,0,1.54017,108.739
29,11,1,29,1,29,0,0,1.69548,25.8622
29,11,16,29,16,29,0,0,2.22359,91.8156
29,11,32,29,32,29,0,0,1.92625,103.808
29,11,64,29,64,29,0,0,1.94186,102.999
29,11,128,29,128,29,0,0,1.94867,108.148
30,11,1,30,1,30,0,0,1.64238,24.1354
30,11,16,30,16,30,0,0,1.82078,115.994
30,11,32,30,32,30,0,0,1.94446,115.857
30,11,64,30,64,30,0,0,1.94375,109.781
30,11,128,30,128,30,0,0,1.95337,112.832
31,11,1,31,1,31,0,0,1.70271,21.362
31,11,16,31,16,31,0,0,2.06706,101.324
31,11,32,31,32,31,0,0,2.15648,107.949
31,11,64,31,64,31,0,0,1.56658,107.866
31,11,128,31,128,31,0,0,1.94591,112.153
32,11,1,32,1,32,0,0,1.53894,36.5965
32,11,16,32,16,32,0,0,1.81869,123.869
32,11,32,32,32,32,0,0,1.9167,122.624
32,11,64,32,64,32,0,0,1.92116,121.045
32,11,128,32,128,32,0,0,1.94379,118.991
33,11,1,33,1,33,0,0,1.65333,26.3731
33,11,16,33,16,33,0,0,1.97488,88.2504
33,11,32,33,32,33,0,0,1.90728,97.4455
33,11,64,33,64,33,0,0,1.92736,88.3221
33,11,128,33,128,33,0,0,1.71523,88.7582
34,11,1,34,1,34,0,0,1.44261,24.8683
34,11,16,34,16,34,0,0,1.57983,95.7107
34,11,32,34,32,34,0,0,1.55811,105.329
34,11,64,34,64,34,0,0,1.70737,92.8274
34,11,128,34,128,34,0,0,2.18221,91.5678
35,11,1,35,1,35,0,0,1.47892,22.7359
35,11,16,35,16,35,0,0,1.61919,91.2866
35,11,32,35,32,35,0,0,1.90674,100.059
35,11,64,35,64,35,0,0,1.95932,92.8618
35,11,128,35,128,35,0,0,1.95888,93.2438
36,11,1,36,1,36,0,0,1.3083,29.0344
36,11,16,36,16,36,0,0,1.52836,104.753
36,11,32,36,32,36,0,0,1.94462,111.679
36,11,64,36,64,36,0,0,1.89459,95.841
36,11,128,36,128,36,0,0,1.9587,96.2917
37,11,1,37,1,37,0,0,1.65083,26.298
37,11,16,37,16,37,0,0,2.32735,95.9874
37,11,32,37,32,37,0,0,1.93393,104.289
37,11,64,37,64,37,0,0,1.94791,98.0015
37,11,128,37,128,37,0,0,1.59437,98.3297
38,11,1,38,1,38,0,0,1.61838,24.8348
38,11,16,38,16,38,0,0,1.78178,102.908
38,11,32,38,32,38,0,0,1.91569,111.717
38,11,64,38,64,38,0,0,1.78448,101.345
38,11,128,38,128,38,0,0,1.98062,101.299
39,11,1,39,1,39,0,0,1.65141,22.688
39,11,16,39,16,39,0,0,1.88772,99.6885
39,11,32,39,32,39,0,0,1.93341,106.493
39,11,64,39,64,39,0,0,1.91979,100.221
39,11,128,39,128,39,0,0,1.83473,100.459
40,11,1,40,1,40,0,0,1.32772,31.7885
40,11,16,40,16,40,0,0,1.54787,109.2
40,11,32,40,32,40,0,0,1.9396,118.132
40,11,64,40,64,40,0,0,1.92364,107.284
40,11,128,40,128,40,0,0,2.19161,105.884
41,11,1,41,1,41,0,0,1.26208,28.5877
41,11,16,41,16,41,0,0,1.66377,96.8652
41,11,32,41,32,41,0,0,1.91891,109.395
41,11,64,41,64,41,0,0,1.92348,107.513
41,11,128,41,128,41,0,0,2.19308,106.624
42,11,1,42,1,42,0,0,1.37771,26.8271
42,11,16,42,16,42,0,0,1.90456,116.466
42,11,32,42,32,42,0,0,1.64357,118.278
42,11,64,42,64,42,0,0,1.87208,110.681
42,11,128,42,128,42,0,0,2.19352,109.203
43,11,1,43,1,43,0,0,1.33264,24.3105
43,11,16,43,16,43,0,0,1.60189,107.987
43,11,32,43,32,43,0,0,1.92826,112.458
43,11,64,43,64,43,0,0,1.93947,110.993
43,11,128,43,128,43,0,0,1.99014,109.787
44,11,1,44,1,44,0,0,1.51527,34.071
44,11,16,44,16,44,0,0,1.89142,122.767
44,11,32,44,32,44,0,0,1.97319,123.513
44,11,64,44,64,44,0,0,1.58093,114.7
44,11,128,44,128,44,0,0,2.18194,113.097
45,11,1,45,1,45,0,0,1.43096,30.2114
45,11,16,45,16,45,0,0,1.62027,97.7618
45,11,32,45,32,45,0,0,1.57739,107.114
45,11,64,45,64,45,0,0,1.93201,107.825
45,11,128,45,128,45,0,0,1.98573,111.38
46,11,1,46,1,46,0,0,1.31749,28.3965
46,11,16,46,16,46,0,0,1.53383,117.819
46,11,32,46,32,46,0,0,1.55854,115.983
46,11,64,46,64,46,0,0,1.94947,113.915
46,11,128,46,128,46,0,0,1.98539,114.716
47,11,1,47,1,47,0,0,1.59553,25.9225
47,11,16,47,16,47,0,0,1.65149,102.273
47,11,32,47,32,47,0,0,1.96114,114.037
47,11,64,47,64,47,0,0,0.95583,110.035
47,11,128,47,128,47,0,0,2.02972,112.591
48,11,1,48,1,48,0,0,1.50142,37.5111
48,11,16,48,16,48,0,0,1.88724,122.809
48,11,32,48,32,48,0,0,1.95062,122.256
48,11,64,48,64,48,0,0,1.71125,119.988
48,11,128,48,128,48,0,0,1.98976,118.142
49,11,1,49,1,49,0,0,1.74588,29.6142
49,11,16,49,16,49,0,0,2.02968,92.7213
49,11,32,49,32,49,0,0,1.95061,95.361
49,11,64,49,64,49,0,0,1.96342,94.2308
49,11,128,49,128,49,0,0,2.20801,95.5321
50,11,1,50,1,50,0,0,1.70253,28.2139
50,11,16,50,16,50,0,0,1.88355,109.415
50,11,32,50,32,50,0,0,1.57802,100.074
50,11,64,50,64,50,0,0,1.55295,98.905
50,11,128,50,128,50,0,0,1.57073,97.3447
51,11,1,51,1,51,0,0,1.59811,25.907
51,11,16,51,16,51,0,0,2.05819,99.6826
51,11,32,51,32,51,0,0,1.58615,95.3091
51,11,64,51,64,51,0,0,1.94237,98.5846
51,11,128,51,128,51,0,0,1.99563,98.9756
52,11,1,52,1,52,0,0,1.74173,31.5777
52,11,16,52,16,52,0,0,1.88041,113.982
52,11,32,52,32,52,0,0,1.95942,106.76
52,11,64,52,64,52,0,0,1.92294,103.831
52,11,128,52,128,52,0,0,2.18073,101.994
53,11,1,53,1,53,0,0,1.73961,29.2054
53,11,16,53,16,53,0,0,2.02809,98.1205
53,11,32,53,32,53,0,0,1.94835,99.9246
53,11,64,53,64,53,0,0,1.9437,100.689
53,11,128,53,128,53,0,0,1.98672,101.862
54,11,1,54,1,54,0,0,1.70371,27.8921
54,11,16,54,16,54,0,0,1.92317,107.842
54,11,32,54,32,54,0,0,1.93774,103.501
54,11,64,54,64,54,0,0,1.89454,105.265
54,11,128,54,128,54,0,0,2.04789,103.613
55,11,1,55,1,55,0,0,1.86458,25.9575
55,11,16,55,16,55,0,0,1.64675,100.741
55,11,32,55,32,55,0,0,1.55062,98.2514
55,11,64,55,64,55,0,0,1.57291,102.303
55,11,128,55,128,55,0,0,1.9939,104.145
56,11,1,56,1,56,0,0,1.76013,33.5707
56,11,16,56,16,56,0,0,1.8937,118.963
56,11,32,56,32,56,0,0,1.92461,109.249
56,11,64,56,64,56,0,0,1.96268,110.824
56,11,128,56,128,56,0,0,1.04032,109.411
57,11,1,57,1,57,0,0,1.61516,31.0557
57,11,16,57,16,57,0,0,1.79222,101.405
57,11,32,57,32,57,0,0,1.92803,98.9207
57,11,64,57,64,57,0,0,1.93914,108.557
57,11,128,57,128,57,0,0,2.11484,109.727
58,11,1,58,1,58,0,0,1.379,29.6099
58,11,16,58,16,58,0,0,1.9164,118.898
58,11,32,58,32,58,0,0,1.97732,104.32
58,11,64,58,64,58,0,0,1.56916,110.542
58,11,128,58,128,58,0,0,2.00552,112.005
59,11,1,59,1,59,0,0,1.42308,27.3496
59,11,16,59,16,59,0,0,1.99282,106.395
59,11,32,59,32,59,0,0,1.56643,108.785
59,11,64,59,64,59,0,0,1.97435,109.16
59,11,128,59,128,59,0,0,1.79083,111.328
60,11,1,60,1,60,0,0,1.27373,35.5516
60,11,16,60,16,60,0,0,1.90823,123.525
60,11,32,60,32,60,0,0,1.92454,114.492
60,11,64,60,64,60,0,0,1.95264,116.663
60,11,128,60,128,60,0,0,2.23704,115.091
61,11,1,61,1,61,0,0,1.66273,32.2842
61,11,16,61,16,61,0,0,2.08182,103.141
61,11,32,61,32,61,0,0,1.92182,107.25
61,11,64,61,64,61,0,0,1.96387,110.481
61,11,128,61,128,61,0,0,1.9998,112.342
62,11,1,62,1,62,0,0,1.63183,30.844
62,11,16,62,16,62,0,0,1.93496,120.307
62,11,32,62,32,62,0,0,1.91659,115.077
62,11,64,62,64,62,0,0,1.97554,114.656
62,11,128,62,128,62,0,0,2.01046,115.789
63,11,1,63,1,63,0,0,1.66189,28.6103
63,11,16,63,16,63,0,0,2.09978,110.184
63,11,32,63,32,63,0,0,1.93624,109.941
63,11,64,63,64,63,0,0,1.96164,111.887
63,11,128,63,128,63,0,0,2.0059,114.12
64,11,1,64,1,64,0,0,1.24917,38.6011
64,11,16,64,16,64,0,0,1.93861,123.954
64,11,32,64,32,64,0,0,1.92262,123.601
64,11,64,64,64,64,0,0,2.09577,120.694
64,11,128,64,128,64,0,0,2.00526,119.499
1,12,1,1,1,1,0,0,1.89432,2.02711
1,12,16,1,16,1,0,0,1.4293,11.732
1,12,32,1,32,1,0,0,1.46728,11.9638
1,12,64,1,64,1,0,0,1.53605,9.60124
1,12,128,1,128,1,0,0,1.88624,8.68608
2,12,1,2,1,2,0,0,1.33129,2.88442
2,12,16,2,16,2,0,0,1.23563,29.8104
2,12,32,2,32,2,0,0,1.47933,26.2199
2,12,64,2,64,2,0,0,1.48252,19.1333
2,12,128,2,128,2,0,0,1.51576,17.3743
3,12,1,3,1,3,0,0,0.0382699,3.82666
3,12,16,3,16,3,0,0,1.27525,36.1342
3,12,32,3,32,3,0,0,1.45983,34.4223
3,12,64,3,64,3,0,0,1.54787,26.4621
3,12,128,3,128,3,0,0,1.88682,24.6812
4,12,1,4,1,4,0,0,1.59665,9.62012
4,12,16,4,16,4,0,0,1.33768,61.2403
4,12,32,4,32,4,0,0,1.4435,53.7412
4,12,64,4,64,4,0,0,1.67176,36.7517
4,12,128,4,128,4,0,0,1.72615,34.515
5,12,1,5,1,5,0,0,1.29258,8.92672
5,12,16,5,16,5,0,0,1.45585,45.2425
5,12,32,5,32,5,0,0,1.84417,45.4141
5,12,64,5,64,5,0,0,1.61538,40.0362
5,12,128,5,128,5,0,0,1.57649,39.3029
6,12,1,6,1,6,0,0,1.17604,8.41547
6,12,16,6,16,6,0,0,1.80385,55.7759
6,12,32,6,32,6,0,0,1.83275,63.5714
6,12,64,6,64,6,0,0,1.90392,48.4055
6,12,128,6,128,6,0,0,1.89069,47.267
7,12,1,7,1,7,0,0,1.73417,7.75011
7,12,16,7,16,7,0,0,1.83342,54.2
7,12,32,7,32,7,0,0,1.88589,65.1575
7,12,64,7,64,7,0,0,1.91497,52.8443
7,12,128,7,128,7,0,0,1.93467,51.3044
8,12,1,8,1,8,0,0,1.26772,18.1381
8,12,16,8,16,8,0,0,1.32346,85.653
8,12,32,8,32,8,0,0,1.49255,89.8789
8,12,64,8,64,8,0,0,2.0673,67.9314
8,12,128,8,128,8,0,0,1.87485,64.8761
9,12,1,9,1,9,0,0,1.09726,15.7483
9,12,16,9,16,9,0,0,1.59946,64.8867
9,12,32,9,32,9,0,0,1.55088,71.309
9,12,64,9,64,9,0,0,1.95684,62.7952
9,12,128,9,128,9,0,0,1.91721,62.9323
10,12,1,10,1,10,0,0,1.66536,13.8571
10,12,16,10,16,10,0,0,1.4921,82.3536
10,12,32,10,32,10,0,0,1.52708,89.4082
10,12,64,10,64,10,0,0,1.63652,72.6736
10,12,128,10,128,10,0,0,1.90658,70.9496
11,12,1,11,1,11,0,0,1.32403,11.9396
11,12,16,11,16,11,0,0,1.61486,69.7521
11,12,32,11,32,11,0,0,1.98568,78.5682
11,12,64,11,64,11,0,0,1.98003,74.4934
11,12,128,11,128,11,0,0,1.92873,73.1234
12,12,1,12,1,12,0,0,1.35034,25.6963
12,12,16,12,16,12,0,0,1.43451,110.008
12,12,32,12,32,12,0,0,1.6849,109.395
12,12,64,12,64,12,0,0,1.94962,88.9804
12,12,128,12,128,12,0,0,1.92496,85.9152
13,12,1,13,1,13,0,0,1.44731,20.6289
13,12,16,13,16,13,0,0,1.93045,77.539
13,12,32,13,32,13,0,0,1.58721,88.8459
13,12,64,13,64,13,0,0,1.95072,89.3604
13,12,128,13,128,13,0,0,1.91478,96.2693
14,12,1,14,1,14,0,0,1.2438,18.5027
14,12,16,14,16,14,0,0,1.42482,106.435
14,12,32,14,32,14,0,0,1.83846,108.003
14,12,64,14,64,14,0,0,1.88385,105.352
14,12,128,14,128,14,0,0,1.93266,103.697
15,12,1,15,1,15,0,0,1.44092,13.3248
15,12,16,15,16,15,0,0,1.58713,96.7782
15,12,32,15,32,15,0,0,1.91244,85.0207
15,12,64,15,64,15,0,0,1.91652,97.7778
15,12,128,15,128,15,0,0,2.00741,100.174
16,12,1,16,1,16,0,0,1.85928,33.0451
16,12,16,16,16,16,0,0,1.98976,123.513
16,12,32,16,32,16,0,0,1.82859,124.099
16,12,64,16,64,16,0,0,1.88967,122.404
16,12,128,16,128,16,0,0,1.81177,118.391
17,12,1,17,1,17,0,0,1.30271,21.4515
17,12,16,17,16,17,0,0,2.18704,71.5793
17,12,32,17,32,17,0,0,1.89359,76.9514
17,12,64,17,64,17,0,0,1.91761,74.2674
17,12,128,17,128,17,0,0,1.92788,69.9066
18,12,1,18,1,18,0,0,1.49675,19.7688
18,12,16,18,16,18,0,0,1.53907,93.7583
18,12,32,18,32,18,0,0,1.57979,87.5055
18,12,64,18,64,18,0,0,1.91772,78.6316
18,12,128,18,128,18,0,0,1.9571,72.5205
19,12,1,19,1,19,0,0,1.59951,17.0711
19,12,16,19,16,19,0,0,1.85355,75.624
19,12,32,19,32,19,0,0,1.89036,84.1786
19,12,64,19,64,19,0,0,1.52998,80.3316
19,12,128,19,128,19,0,0,1.92046,76.3828
20,12,1,20,1,20,0,0,1.30833,25.2152
20,12,16,20,16,20,0,0,1.83734,105.554
20,12,32,20,32,20,0,0,1.88077,98.0415
20,12,64,20,64,20,0,0,1.91208,86.634
20,12,128,20,128,20,0,0,1.9341,84.2394
21,12,1,21,1,21,0,0,1.26562,21.2385
21,12,16,21,16,21,0,0,1.58931,83.9356
21,12,32,21,32,21,0,0,1.88397,89.3595
21,12,64,21,64,21,0,0,0.628957,82.0559
21,12,128,21,128,21,0,0,1.83809,88.6631
22,12,1,22,1,22,0,0,1.31416,19.3163
22,12,16,22,16,22,0,0,1.82313,105.915
22,12,32,22,32,22,0,0,1.91005,92.3366
22,12,64,22,64,22,0,0,1.91351,89.2128
22,12,128,22,128,22,0,0,2.03216,92.8065
